"schema_version","study","scenario","rep","n","n_test","q","d","m","data_seed","calibration_seed","file","bytes","md5","generator_tag","design_fingerprint"
"1.1.0","study2","primary",44,120,1000,4,2,4,1440001,1440002,"study2_primary_q4_n120_ntest1000_m4_rep044.rds",47128,"0f2ee9ac226f33e68ad5da0040bfd269","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",45,120,1000,4,2,4,1450001,1450002,"study2_primary_q4_n120_ntest1000_m4_rep045.rds",47476,"97857bd4e26e78465777cbc92719fc75","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",46,120,1000,4,2,4,1460001,1460002,"study2_primary_q4_n120_ntest1000_m4_rep046.rds",47564,"a7045cd934167c70dd846169f45c1f92","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",47,120,1000,4,2,4,1470001,1470002,"study2_primary_q4_n120_ntest1000_m4_rep047.rds",47592,"cac19a2024e9be33c0770ac02e3353d0","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",48,120,1000,4,2,4,1480001,1480002,"study2_primary_q4_n120_ntest1000_m4_rep048.rds",47560,"863ec0933b48b8fac54374ce7553ce0d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",49,120,1000,4,2,4,1490001,1490002,"study2_primary_q4_n120_ntest1000_m4_rep049.rds",46760,"f72bff52297bbe6e23e49af14988c44e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",50,120,1000,4,2,4,1500001,1500002,"study2_primary_q4_n120_ntest1000_m4_rep050.rds",47556,"cbdf53e7b426987c90fe32e0ad3ac24d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",51,120,1000,4,2,4,1510001,1510002,"study2_primary_q4_n120_ntest1000_m4_rep051.rds",47520,"a51f956fed38b49f81a80a9695ec4037","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",52,120,1000,4,2,4,1520001,1520002,"study2_primary_q4_n120_ntest1000_m4_rep052.rds",47520,"f533424b2b66f26d7c5c2ed5eecfde47","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",53,120,1000,4,2,4,1530001,1530002,"study2_primary_q4_n120_ntest1000_m4_rep053.rds",47476,"efd53df69ed509b53555161b8bdaa5ac","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",54,120,1000,4,2,4,1540001,1540002,"study2_primary_q4_n120_ntest1000_m4_rep054.rds",47460,"c9b7ff95b7d8b795f9f5576e793e3b13","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",55,120,1000,4,2,4,1550001,1550002,"study2_primary_q4_n120_ntest1000_m4_rep055.rds",47504,"cf12604451644fb4598726ec3a7a30fd","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",56,120,1000,4,2,4,1560001,1560002,"study2_primary_q4_n120_ntest1000_m4_rep056.rds",47508,"0cb701c426ebb690b770a842fc4dba3e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",57,120,1000,4,2,4,1570001,1570002,"study2_primary_q4_n120_ntest1000_m4_rep057.rds",47436,"16025f8544536f920987aad27cffb583","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",58,120,1000,4,2,4,1580001,1580002,"study2_primary_q4_n120_ntest1000_m4_rep058.rds",47528,"fdf3917682abd42ad53156ba7d4e3678","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",59,120,1000,4,2,4,1590001,1590002,"study2_primary_q4_n120_ntest1000_m4_rep059.rds",47528,"a043c786cdda997586b40a0d354f55ab","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",60,120,1000,4,2,4,1600001,1600002,"study2_primary_q4_n120_ntest1000_m4_rep060.rds",47588,"55fefbe6c2961aab0ff6aa908e4fcd2d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",61,120,1000,4,2,4,1610001,1610002,"study2_primary_q4_n120_ntest1000_m4_rep061.rds",47016,"97c861e69f5bedaed89dbe13226a40e8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",62,120,1000,4,2,4,1620001,1620002,"study2_primary_q4_n120_ntest1000_m4_rep062.rds",46772,"440b798ce25dba442e153f7fcc0714b9","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",63,120,1000,4,2,4,1630001,1630002,"study2_primary_q4_n120_ntest1000_m4_rep063.rds",47568,"37012367dcdd96a0c130a82589444c25","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",64,120,1000,4,2,4,1640001,1640002,"study2_primary_q4_n120_ntest1000_m4_rep064.rds",47444,"56cf6a1cb3c101500520989bd5a1dae8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",65,120,1000,4,2,4,1650001,1650002,"study2_primary_q4_n120_ntest1000_m4_rep065.rds",46812,"459f9310816105b3e191e42054614124","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",66,120,1000,4,2,4,1660001,1660002,"study2_primary_q4_n120_ntest1000_m4_rep066.rds",47468,"3be326c45dddd3b44acc91f6b5a21366","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",67,120,1000,4,2,4,1670001,1670002,"study2_primary_q4_n120_ntest1000_m4_rep067.rds",47592,"01b75fb919f2f853109268715fdbfc94","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",68,120,1000,4,2,4,1680001,1680002,"study2_primary_q4_n120_ntest1000_m4_rep068.rds",47528,"b600ef3cf6cfb189ae9bd7bec2c1aa52","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",69,120,1000,4,2,4,1690001,1690002,"study2_primary_q4_n120_ntest1000_m4_rep069.rds",47488,"7dbd8c016465a948fb5f08fd71462508","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",70,120,1000,4,2,4,1700001,1700002,"study2_primary_q4_n120_ntest1000_m4_rep070.rds",47508,"46cbb7ace0c6b9c7a4cf13270bfaf8f1","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",71,120,1000,4,2,4,1710001,1710002,"study2_primary_q4_n120_ntest1000_m4_rep071.rds",47528,"9bf076ddb2041fd56677296863d2a1c8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",72,120,1000,4,2,4,1720001,1720002,"study2_primary_q4_n120_ntest1000_m4_rep072.rds",46800,"1106cfddf060811dffd63d3681ea014b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",73,120,1000,4,2,4,1730001,1730002,"study2_primary_q4_n120_ntest1000_m4_rep073.rds",47504,"4f2830e394f68b86446c1e882cca4a0c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",74,120,1000,4,2,4,1740001,1740002,"study2_primary_q4_n120_ntest1000_m4_rep074.rds",47528,"4558224ce2c68d4ed57fc7172ce483ff","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",75,120,1000,4,2,4,1750001,1750002,"study2_primary_q4_n120_ntest1000_m4_rep075.rds",47460,"6b6d9d39fbd4ff8a306d9fe560f81d24","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",76,120,1000,4,2,4,1760001,1760002,"study2_primary_q4_n120_ntest1000_m4_rep076.rds",46720,"226b97e1d9f3dcda0fe648d00b848fd7","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",77,120,1000,4,2,4,1770001,1770002,"study2_primary_q4_n120_ntest1000_m4_rep077.rds",47508,"761b37f705141aa58725b748629a7a43","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",78,120,1000,4,2,4,1780001,1780002,"study2_primary_q4_n120_ntest1000_m4_rep078.rds",47492,"484ef6c8bf740ae7d162e644efdb520b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",79,120,1000,4,2,4,1790001,1790002,"study2_primary_q4_n120_ntest1000_m4_rep079.rds",47496,"791b2e3dc3833145da35f35b933ccd6e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",80,120,1000,4,2,4,1800001,1800002,"study2_primary_q4_n120_ntest1000_m4_rep080.rds",46740,"b4b393e1a7b8fba33dee4514531d5b3e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",81,120,1000,4,2,4,1810001,1810002,"study2_primary_q4_n120_ntest1000_m4_rep081.rds",47544,"d1a1efafbecd098cf37f13ebc47cf974","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",82,120,1000,4,2,4,1820001,1820002,"study2_primary_q4_n120_ntest1000_m4_rep082.rds",47464,"0e1186569a6d6eca991e9381405caa60","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",83,120,1000,4,2,4,1830001,1830002,"study2_primary_q4_n120_ntest1000_m4_rep083.rds",47528,"c9dd6d43b6c65320f578d4cba2e5d02f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",84,120,1000,4,2,4,1840001,1840002,"study2_primary_q4_n120_ntest1000_m4_rep084.rds",47580,"edb781baa50a293b09ea71bdd3e2f137","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",85,120,1000,4,2,4,1850001,1850002,"study2_primary_q4_n120_ntest1000_m4_rep085.rds",47516,"1eae0ca2a201fa3061ad4614da1a698e","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",86,120,1000,4,2,4,1860001,1860002,"study2_primary_q4_n120_ntest1000_m4_rep086.rds",46768,"f634df9986a1fd367af910ea31dcc246","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",87,120,1000,4,2,4,1870001,1870002,"study2_primary_q4_n120_ntest1000_m4_rep087.rds",47488,"f31ad571510fd7bee565858a2cd81e76","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",88,120,1000,4,2,4,1880001,1880002,"study2_primary_q4_n120_ntest1000_m4_rep088.rds",47536,"cab346f82f8dd9c782c569d1d232b924","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",89,120,1000,4,2,4,1890001,1890002,"study2_primary_q4_n120_ntest1000_m4_rep089.rds",47560,"06896e0fe4ca011464c03b8fc0f8c150","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",90,120,1000,4,2,4,1900001,1900002,"study2_primary_q4_n120_ntest1000_m4_rep090.rds",47532,"775ab90ce319c465348b79800d92c956","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",91,120,1000,4,2,4,1910001,1910002,"study2_primary_q4_n120_ntest1000_m4_rep091.rds",47440,"50fc0c3937cc3491a95f6231d8de12a8","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",92,120,1000,4,2,4,1920001,1920002,"study2_primary_q4_n120_ntest1000_m4_rep092.rds",47480,"6524fe7fe7ca4527b9dc1ae17c60d42a","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",93,120,1000,4,2,4,1930001,1930002,"study2_primary_q4_n120_ntest1000_m4_rep093.rds",47540,"dadf7d297ba553af61662a5d4f1e77db","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",94,120,1000,4,2,4,1940001,1940002,"study2_primary_q4_n120_ntest1000_m4_rep094.rds",47532,"f651c78242631cdf98abdf7f02d0605f","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",95,120,1000,4,2,4,1950001,1950002,"study2_primary_q4_n120_ntest1000_m4_rep095.rds",46684,"b2724b283f8f55bfea0809baab1b4e28","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",96,120,1000,4,2,4,1960001,1960002,"study2_primary_q4_n120_ntest1000_m4_rep096.rds",46840,"6b7388978599a863ab868dfdc3f91746","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",97,120,1000,4,2,4,1970001,1970002,"study2_primary_q4_n120_ntest1000_m4_rep097.rds",47564,"64a90eab7be4e5aaad32c3d33c1cb88d","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",98,120,1000,4,2,4,1980001,1980002,"study2_primary_q4_n120_ntest1000_m4_rep098.rds",46840,"4d7ae7468f1050a2bbd427e0bdd5684c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",99,120,1000,4,2,4,1990001,1990002,"study2_primary_q4_n120_ntest1000_m4_rep099.rds",47480,"ad131b9dc19d46d709ecb4f52570d55c","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
"1.1.0","study2","primary",100,120,1000,4,2,4,2000001,2000002,"study2_primary_q4_n120_ntest1000_m4_rep100.rds",46876,"d166e1e742ddef9854b55e275d76860b","study2-synthetic-shared-state-v2","ac1d6f3b9d4dcbecbe58514e6df8adff"
